-27.465518	153.033419	2016-11-29 17:12:41	MOVING
-27.465533	153.033424	2016-11-29 17:12:42	MOVING
-27.465538	153.033428	2016-11-29 17:12:43	MOVING
-27.465545	153.033431	2016-11-29 17:12:44	MOVING
-27.465549	153.033428	2016-11-29 17:12:45	MOVING
-27.465554	153.03343	2016-11-29 17:12:46	MOVING
-27.465557	153.03343	2016-11-29 17:12:47	MOVING
-27.465559	153.03343	2016-11-29 17:12:48	MOVING
-27.465557	153.033433	2016-11-29 17:12:49	MOVING
-27.465559	153.033415	2016-11-29 17:12:50	MOVING
-27.465564	153.03341	2016-11-29 17:12:51	MOVING
-27.465565	153.03341	2016-11-29 17:12:52	MOVING
-27.465572	153.033407	2016-11-29 17:12:53	MOVING
-27.465572	153.033408	2016-11-29 17:12:54	MOVING
-27.465575	153.033407	2016-11-29 17:12:55	MOVING
-27.465576	153.033408	2016-11-29 17:12:56	MOVING
-27.465577	153.033409	2016-11-29 17:12:57	MOVING
-27.465579	153.0334	2016-11-29 17:12:58	MOVING
-27.465575	153.033415	2016-11-29 17:12:59	MOVING
-27.465575	153.033415	2016-11-29 17:13:00	MOVING
-27.465561	153.033409	2016-11-29 17:13:01	MOVING
-27.465561	153.033404	2016-11-29 17:13:02	STOPPED
-27.465563	153.033408	2016-11-29 17:13:03	STOPPED
-27.465563	153.033408	2016-11-29 17:13:04	STOPPED
-27.465565	153.033411	2016-11-29 17:13:05	STOPPED
-27.465566	153.033418	2016-11-29 17:13:06	STOPPED
-27.465565	153.033415	2016-11-29 17:13:07	STOPPED
-27.465565	153.033415	2016-11-29 17:13:08	STOPPED
-27.46555	153.033418	2016-11-29 17:13:09	STOPPED
-27.465555	153.03342	2016-11-29 17:13:10	STOPPED
-27.465545	153.033406	2016-11-29 17:13:11	STOPPED
-27.465512	153.033373	2016-11-29 17:13:12	STOPPED
-27.465519	153.033396	2016-11-29 17:13:13	STOPPED
-27.465519	153.033396	2016-11-29 17:13:14	STOPPED
-27.465529	153.033416	2016-11-29 17:13:15	STOPPED
-27.465532	153.033421	2016-11-29 17:13:16	STOPPED
-27.46554	153.033427	2016-11-29 17:13:17	STOPPED
-27.46553	153.033438	2016-11-29 17:13:18	STOPPED
-27.465538	153.033424	2016-11-29 17:13:19	STOPPED
-27.465539	153.033411	2016-11-29 17:13:20	STOPPED
-27.465542	153.033408	2016-11-29 17:13:21	STOPPED
-27.465542	153.033408	2016-11-29 17:13:22	STOPPED
-27.465542	153.033412	2016-11-29 17:13:23	STOPPED
-27.465545	153.033412	2016-11-29 17:13:24	STOPPED
-27.465545	153.033412	2016-11-29 17:13:25	STOPPED
-27.465544	153.033417	2016-11-29 17:13:26	STOPPED
-27.465547	153.033415	2016-11-29 17:13:27	STOPPED
-27.465546	153.033417	2016-11-29 17:13:28	STOPPED
-27.465546	153.033417	2016-11-29 17:13:29	MOVING
-27.465544	153.033417	2016-11-29 17:13:30	STOPPED
-27.465545	153.033418	2016-11-29 17:13:31	STOPPED
-27.465545	153.033417	2016-11-29 17:13:32	STOPPED
-27.465544	153.033418	2016-11-29 17:13:33	STOPPED
-27.465546	153.03342	2016-11-29 17:13:34	STOPPED
-27.465546	153.03342	2016-11-29 17:13:35	MOVING
-27.465546	153.03342	2016-11-29 17:13:36	MOVING
-27.465546	153.03342	2016-11-29 17:13:37	MOVING
-27.465546	153.03342	2016-11-29 17:13:38	MOVING
-27.465552	153.033411	2016-11-29 17:13:39	MOVING
-27.465554	153.033411	2016-11-29 17:13:40	MOVING
-27.465565	153.03341	2016-11-29 17:13:41	MOVING
